id,govid,govname,award,profile_url,year,name,affiliation,location,deceased
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/sherry-glied/,2006,Sherry Glied,New York University,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/shimon-m-glick/,2000,Shimon M. Glick,Ben-Gurion University of the Negev,Israel,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/sohail-f-tavazoie/,2022,Sohail F. Tavazoie,The Rockefeller University,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/stanley-falkow/,1997,Stanley Falkow,Stanford University,California,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/steven-r-tannenbaum/,1996,Steven R. Tannenbaum,Massachusetts Institute of Technology,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/susan-a-murphy/,2014,Susan A. Murphy,Harvard University,Massachusetts,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/suzanne-bakken/,2006,Suzanne Bakken,Columbia University,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/suzanne-p-murphy/,2010,Suzanne P. Murphy,University of Hawaii at Manoa,Hawaii,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/tadatsugu-taniguchi/,2016,Tadatsugu Taniguchi,The University of Tokyo,Japan,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/terry-l-vanden-hoek/,2023,Terry L. Vanden Hoek,University of Illinois Hospital,Illinois,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/thomas-a-waldmann/,1992,Thomas A. Waldmann,National Institutes of Health,Maryland,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/thomas-b-fitzpatrick/,1994,Thomas B. Fitzpatrick,Massachusetts General Hospital,,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/thomas-r-cech/,2000,Thomas R. Cech,University of Colorado Boulder,Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/uta-francke/,1990,Uta Francke,Stanford University School of Medicine,Germany,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/victoria-g-hale/,2007,Victoria G. Hale,"Sacred Medicines, PBC",California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/w-o-baker/,1972,W. O. Baker,"Bell Laboratories, Lucent Technologies",Maryland,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/wataru-mori/,1990,Wataru Mori,The Health Care Science Institute,Japan,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/wayne-m-yokoyama/,2012,Wayne M. Yokoyama,Washington University School of Medicine in St. Louis,Missouri,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/webster-k-cavenee/,2007,Webster K. Cavenee,"University of California, San Diego",California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/wendy-k-chung/,2020,Wendy K. Chung,Columbia University,New York,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/william-e-bunney/,1986,William E. Bunney,"University of California, Irvine",California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/william-r-brinkley/,1999,William R. Brinkley,Baylor College of Medicine,Texas,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/wylie-vale/,2000,Wylie Vale,Salk Institute for Biological Studies,California,Y
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/yang-chai/,2018,Yang Chai,University of Southern California,California,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/zach-w-hall/,1997,Zach W. Hall,"University of California, San Francisco",Maryland,
1909,202,National Academy of Medicine,NAM Member,https://nam.edu/member/zang-hee-cho/,1997,Zang-Hee Cho,University of Suwon,South Korea,
