id,govid,govname,award,profile_url,name,title,affiliation,other_affiliations,location,year,deceased
3008,221,National Academy of Engineering,NAE Membership,https://www.nae.edu/30419/Mr-Don-R-Kozlowski,Don R. Kozlowski,"Former Senior Vice President, Military Transport Aircraft",The Boeing Company,"McDonnell Douglas Corporation, VisionAire Corporation, The Boeing Company",,,Y
